SEQN,CBD010,CBQ020,CBQ030,CBQ040,CBQ050,CBQ060,CBD070,CBD090,CBD110,CBD120,CBD130,CBQ140,CBD150,CBD160,CBD170,CBD180,CBQ190
50209.0,2.0,2.0,1.0,1.0,5.0,2.0,400.0,0.0,0.0,60.0,0.0,2.0,2.0,4.0,60.0,2.0,2.0
50210.0,2.0,1.0,1.0,1.0,5.0,4.0,771.0,0.0,0.0,342.0,25.0,2.0,20.0,5.0,120.0,3.0,3.0
50211.0,2.0,1.0,1.0,2.0,4.0,1.0,300.0,40.0,0.0,999999.0,0.0,1.0,5.0,5.0,50.0,0.0,nan
50212.0,2.0,1.0,1.0,3.0,1.0,1.0,300.0,0.0,150.0,200.0,75.0,3.0,10.0,4.0,45.0,7.0,4.0
50213.0,1.0,1.0,1.0,1.0,5.0,1.0,642.0,128.0,0.0,0.0,32.0,2.0,10.0,7.0,120.0,0.0,nan
50214.0,1.0,1.0,1.0,4.0,1.0,1.0,500.0,40.0,20.0,100.0,40.0,2.0,15.0,6.0,60.0,7.0,6.0
50215.0,1.0,2.0,2.0,2.0,5.0,3.0,250.0,40.0,100.0,80.0,30.0,1.0,15.0,5.0,120.0,4.0,4.0
50216.0,2.0,2.0,1.0,2.0,5.0,3.0,514.0,0.0,128.0,0.0,0.0,1.0,10.0,7.0,120.0,6.0,6.0
50217.0,1.0,1.0,1.0,2.0,5.0,5.0,850.0,0.0,222.0,100.0,0.0,4.0,5.0,7.0,120.0,7.0,7.0
50218.0,2.0,1.0,1.0,3.0,5.0,4.0,600.0,0.0,30.0,100.0,30.0,1.0,10.0,7.0,60.0,14.0,13.0
50219.0,2.0,1.0,1.0,1.0,5.0,4.0,0.0,0.0,140.0,100.0,0.0,4.0,10.0,4.0,45.0,666.0,nan
50220.0,2.0,1.0,1.0,1.0,5.0,3.0,150.0,0.0,0.0,30.0,50.0,3.0,5.0,4.0,60.0,7.0,5.0
50221.0,2.0,3.0,1.0,2.0,1.0,1.0,250.0,0.0,0.0,100.0,0.0,3.0,15.0,7.0,90.0,4.0,4.0
50222.0,2.0,2.0,1.0,1.0,5.0,1.0,400.0,30.0,0.0,100.0,25.0,1.0,5.0,4.0,60.0,3.0,3.0
50223.0,2.0,1.0,3.0,2.0,5.0,3.0,900.0,50.0,0.0,125.0,300.0,1.0,120.0,3.0,60.0,0.0,nan
50224.0,2.0,1.0,1.0,1.0,5.0,1.0,642.0,0.0,214.0,0.0,0.0,1.0,5.0,7.0,120.0,7.0,7.0
50225.0,2.0,2.0,2.0,1.0,5.0,1.0,500.0,70.0,0.0,120.0,0.0,3.0,10.0,4.0,120.0,0.0,nan
50226.0,2.0,1.0,1.0,1.0,5.0,1.0,800.0,0.0,0.0,60.0,50.0,2.0,5.0,7.0,60.0,5.0,5.0
50227.0,2.0,1.0,3.0,2.0,5.0,2.0,500.0,50.0,20.0,250.0,20.0,1.0,10.0,5.0,60.0,4.0,4.0
50228.0,1.0,2.0,2.0,3.0,3.0,3.0,250.0,50.0,100.0,0.0,0.0,1.0,15.0,7.0,240.0,7.0,7.0
50229.0,2.0,1.0,1.0,1.0,5.0,1.0,200.0,30.0,0.0,30.0,0.0,3.0,5.0,4.0,60.0,666.0,nan
50230.0,2.0,2.0,1.0,4.0,5.0,5.0,650.0,0.0,0.0,300.0,80.0,4.0,10.0,7.0,90.0,7.0,6.0
50231.0,1.0,3.0,3.0,1.0,1.0,1.0,400.0,50.0,100.0,25.0,25.0,2.0,7.0,3.0,120.0,3.0,3.0
50232.0,2.0,4.0,4.0,3.0,5.0,1.0,5.0,0.0,0.0,150.0,10.0,6.0,5.0,0.0,nan,0.0,nan
50233.0,2.0,1.0,1.0,3.0,1.0,4.0,321.0,64.0,0.0,50.0,0.0,2.0,5.0,6.0,60.0,6.0,6.0
50234.0,2.0,2.0,2.0,2.0,1.0,3.0,600.0,150.0,200.0,200.0,40.0,1.0,15.0,5.0,90.0,7.0,5.0
50235.0,2.0,1.0,1.0,2.0,1.0,3.0,400.0,0.0,0.0,200.0,60.0,2.0,15.0,4.0,120.0,7.0,5.0
50236.0,1.0,1.0,2.0,3.0,2.0,3.0,500.0,0.0,20.0,20.0,0.0,2.0,20.0,7.0,180.0,10.0,10.0
50237.0,2.0,3.0,4.0,3.0,5.0,2.0,400.0,0.0,0.0,0.0,0.0,4.0,15.0,7.0,60.0,7.0,7.0
50238.0,2.0,3.0,1.0,1.0,3.0,5.0,100.0,0.0,0.0,300.0,0.0,3.0,5.0,1.0,30.0,666.0,nan
50239.0,1.0,1.0,1.0,3.0,3.0,1.0,450.0,200.0,200.0,150.0,0.0,1.0,180.0,7.0,30.0,7.0,7.0
50240.0,2.0,3.0,3.0,2.0,5.0,2.0,400.0,0.0,0.0,0.0,0.0,1.0,20.0,7.0,45.0,7.0,7.0
50241.0,2.0,1.0,1.0,1.0,5.0,1.0,400.0,50.0,0.0,125.0,60.0,2.0,5.0,3.0,180.0,4.0,4.0
50242.0,2.0,1.0,1.0,1.0,5.0,2.0,100.0,0.0,0.0,50.0,0.0,1.0,5.0,2.0,40.0,2.0,2.0
50243.0,1.0,2.0,3.0,3.0,5.0,1.0,500.0,100.0,0.0,30.0,0.0,2.0,15.0,7.0,60.0,7.0,7.0
50244.0,2.0,1.0,1.0,1.0,3.0,1.0,428.0,0.0,85.0,0.0,0.0,2.0,10.0,7.0,120.0,11.0,11.0
50245.0,2.0,1.0,2.0,1.0,5.0,1.0,100.0,0.0,200.0,100.0,0.0,2.0,20.0,2.0,90.0,1.0,1.0
50246.0,2.0,1.0,1.0,1.0,5.0,5.0,40.0,5.0,0.0,60.0,0.0,3.0,5.0,1.0,30.0,1.0,1.0
50247.0,2.0,1.0,1.0,1.0,5.0,1.0,400.0,0.0,0.0,200.0,50.0,2.0,120.0,3.0,60.0,4.0,4.0
50248.0,1.0,2.0,2.0,3.0,4.0,2.0,200.0,30.0,0.0,40.0,0.0,4.0,45.0,4.0,105.0,3.0,3.0
50249.0,2.0,1.0,1.0,1.0,4.0,1.0,250.0,0.0,30.0,40.0,0.0,3.0,5.0,6.0,180.0,7.0,6.0
50250.0,2.0,1.0,2.0,3.0,5.0,1.0,400.0,0.0,0.0,0.0,0.0,2.0,35.0,7.0,90.0,7.0,7.0
50251.0,2.0,1.0,1.0,3.0,5.0,1.0,250.0,0.0,0.0,0.0,0.0,2.0,10.0,6.0,60.0,6.0,6.0
50252.0,1.0,2.0,2.0,1.0,1.0,1.0,171.0,0.0,0.0,0.0,0.0,3.0,25.0,2.0,60.0,14.0,10.0
50253.0,2.0,1.0,1.0,1.0,5.0,1.0,1000.0,250.0,0.0,150.0,100.0,1.0,5.0,3.0,120.0,4.0,4.0
50254.0,2.0,1.0,2.0,3.0,5.0,1.0,600.0,0.0,0.0,0.0,100.0,4.0,20.0,7.0,120.0,7.0,7.0
50255.0,2.0,1.0,1.0,1.0,2.0,2.0,400.0,25.0,0.0,30.0,4.0,2.0,20.0,4.0,60.0,4.0,4.0
50256.0,2.0,1.0,2.0,2.0,5.0,3.0,1285.0,342.0,0.0,100.0,0.0,2.0,40.0,7.0,180.0,7.0,7.0
50257.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,0.0,500.0,125.0,0.0,2.0,5.0,6.0,60.0,15.0,15.0
50258.0,1.0,1.0,1.0,1.0,5.0,1.0,1285.0,257.0,107.0,257.0,0.0,2.0,15.0,2.0,60.0,4.0,4.0
50259.0,1.0,1.0,1.0,3.0,1.0,4.0,642.0,0.0,0.0,250.0,0.0,2.0,10.0,4.0,45.0,2.0,2.0
50260.0,2.0,1.0,1.0,1.0,1.0,1.0,200.0,0.0,0.0,100.0,0.0,3.0,5.0,3.0,30.0,0.0,nan
50261.0,2.0,1.0,1.0,1.0,1.0,2.0,800.0,100.0,100.0,500.0,100.0,2.0,30.0,5.0,90.0,10.0,10.0
50262.0,1.0,1.0,1.0,3.0,5.0,5.0,488.0,128.0,0.0,0.0,0.0,2.0,5.0,7.0,120.0,7.0,7.0
50263.0,2.0,1.0,1.0,3.0,1.0,1.0,200.0,0.0,0.0,0.0,0.0,3.0,60.0,5.0,99999.0,999.0,nan
50264.0,2.0,2.0,2.0,2.0,5.0,2.0,100.0,0.0,300.0,100.0,0.0,2.0,10.0,7.0,120.0,7.0,7.0
50265.0,2.0,1.0,1.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,60.0,666.0,nan
50266.0,1.0,1.0,1.0,1.0,4.0,1.0,428.0,64.0,20.0,200.0,30.0,2.0,5.0,7.0,60.0,21.0,21.0
50267.0,1.0,1.0,1.0,4.0,3.0,5.0,642.0,128.0,0.0,85.0,0.0,2.0,5.0,7.0,40.0,7.0,7.0
50268.0,2.0,1.0,1.0,1.0,5.0,1.0,600.0,50.0,0.0,200.0,0.0,3.0,15.0,4.0,60.0,4.0,4.0
50269.0,2.0,4.0,4.0,2.0,5.0,1.0,342.0,0.0,20.0,428.0,0.0,2.0,10.0,4.0,20.0,14.0,7.0
50270.0,2.0,1.0,1.0,3.0,5.0,3.0,400.0,0.0,0.0,100.0,0.0,2.0,4.0,7.0,90.0,666.0,nan
50271.0,2.0,1.0,1.0,1.0,5.0,1.0,700.0,150.0,0.0,428.0,30.0,2.0,10.0,7.0,120.0,4.0,4.0
50272.0,2.0,1.0,1.0,1.0,1.0,4.0,500.0,100.0,0.0,200.0,80.0,3.0,15.0,4.0,120.0,4.0,4.0
50273.0,2.0,2.0,5.0,3.0,5.0,2.0,428.0,50.0,0.0,0.0,0.0,4.0,15.0,3.0,99999.0,0.0,nan
50274.0,1.0,1.0,4.0,3.0,5.0,1.0,600.0,107.0,257.0,10.0,0.0,2.0,7.0,7.0,60.0,7.0,7.0
50275.0,2.0,1.0,1.0,2.0,5.0,2.0,1285.0,300.0,107.0,128.0,0.0,1.0,10.0,7.0,45.0,7.0,7.0
50276.0,2.0,2.0,2.0,3.0,5.0,3.0,500.0,0.0,0.0,70.0,999999.0,1.0,30.0,5.0,120.0,5.0,5.0
50277.0,2.0,1.0,1.0,1.0,1.0,5.0,1000.0,200.0,300.0,600.0,100.0,2.0,5.0,5.0,180.0,2.0,2.0
50278.0,1.0,1.0,1.0,3.0,5.0,2.0,250.0,0.0,0.0,20.0,0.0,3.0,7.0,1.0,60.0,1.0,1.0
50279.0,2.0,2.0,1.0,2.0,5.0,1.0,200.0,90.0,30.0,0.0,50.0,3.0,45.0,7.0,120.0,7.0,7.0
50280.0,2.0,2.0,1.0,2.0,1.0,2.0,1285.0,80.0,200.0,300.0,85.0,2.0,20.0,5.0,30.0,2.0,2.0
50281.0,2.0,3.0,3.0,4.0,5.0,3.0,400.0,50.0,0.0,50.0,0.0,3.0,5.0,0.0,nan,2.0,2.0
50282.0,2.0,1.0,1.0,4.0,5.0,5.0,150.0,0.0,200.0,0.0,0.0,2.0,60.0,7.0,120.0,7.0,7.0
50283.0,2.0,2.0,2.0,2.0,4.0,2.0,250.0,0.0,50.0,0.0,0.0,3.0,10.0,7.0,120.0,7.0,7.0
50284.0,2.0,1.0,2.0,4.0,5.0,4.0,250.0,25.0,0.0,60.0,0.0,3.0,15.0,5.0,300.0,14.0,14.0
50285.0,2.0,1.0,3.0,2.0,5.0,5.0,100.0,20.0,150.0,0.0,0.0,3.0,15.0,7.0,120.0,7.0,7.0
50286.0,2.0,2.0,2.0,3.0,5.0,3.0,500.0,0.0,0.0,70.0,999999.0,1.0,30.0,5.0,120.0,5.0,5.0
50287.0,2.0,1.0,2.0,1.0,5.0,1.0,500.0,100.0,0.0,40.0,40.0,4.0,30.0,5.0,120.0,5.0,5.0
50288.0,1.0,2.0,2.0,2.0,1.0,3.0,200.0,0.0,50.0,50.0,20.0,2.0,120.0,7.0,60.0,7.0,7.0
50289.0,2.0,1.0,1.0,1.0,5.0,4.0,800.0,200.0,0.0,120.0,0.0,1.0,10.0,4.0,60.0,4.0,4.0
50290.0,2.0,2.0,2.0,2.0,5.0,5.0,175.0,0.0,0.0,40.0,0.0,4.0,5.0,3.0,60.0,0.0,nan
50291.0,1.0,2.0,2.0,3.0,5.0,3.0,500.0,0.0,200.0,150.0,30.0,1.0,15.0,5.0,180.0,5.0,5.0
50292.0,2.0,2.0,4.0,4.0,1.0,4.0,600.0,200.0,0.0,40.0,0.0,2.0,10.0,5.0,60.0,7.0,7.0
50293.0,2.0,2.0,3.0,1.0,5.0,3.0,857.0,428.0,40.0,100.0,0.0,2.0,10.0,7.0,180.0,6.0,6.0
50294.0,2.0,3.0,3.0,3.0,5.0,2.0,857.0,214.0,100.0,85.0,40.0,2.0,15.0,6.0,120.0,3.0,3.0
50295.0,2.0,2.0,2.0,2.0,5.0,1.0,642.0,0.0,0.0,50.0,0.0,2.0,15.0,7.0,120.0,5.0,5.0
50296.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
50297.0,2.0,1.0,1.0,3.0,4.0,1.0,0.0,0.0,514.0,257.0,0.0,2.0,10.0,7.0,60.0,2.0,2.0
50298.0,2.0,2.0,2.0,2.0,5.0,2.0,200.0,60.0,0.0,50.0,0.0,5.0,3.0,6.0,50.0,5.0,5.0
50299.0,2.0,1.0,1.0,4.0,5.0,4.0,500.0,0.0,0.0,0.0,0.0,2.0,15.0,7.0,60.0,7.0,7.0
50300.0,2.0,1.0,1.0,3.0,1.0,5.0,1071.0,214.0,0.0,600.0,0.0,1.0,5.0,7.0,90.0,6.0,6.0
50301.0,2.0,1.0,1.0,2.0,1.0,2.0,999999.0,999999.0,999999.0,999999.0,30.0,4.0,5.0,1.0,60.0,1.0,0.0
50302.0,2.0,1.0,1.0,1.0,1.0,1.0,150.0,40.0,50.0,50.0,25.0,2.0,15.0,4.0,120.0,4.0,4.0
50303.0,2.0,2.0,2.0,5.0,5.0,5.0,50.0,0.0,20.0,0.0,0.0,3.0,5.0,7.0,20.0,666.0,nan
50304.0,2.0,2.0,2.0,2.0,5.0,3.0,350.0,0.0,0.0,100.0,0.0,1.0,15.0,6.0,1.0,8.0,8.0
50305.0,2.0,2.0,1.0,2.0,5.0,1.0,428.0,30.0,500.0,240.0,0.0,4.0,20.0,3.0,90.0,7.0,3.0
50306.0,2.0,1.0,1.0,4.0,4.0,5.0,342.0,0.0,0.0,0.0,0.0,4.0,25.0,7.0,60.0,7.0,7.0
50307.0,2.0,1.0,1.0,3.0,5.0,2.0,250.0,0.0,0.0,80.0,9.0,3.0,15.0,5.0,60.0,5.0,5.0
50308.0,1.0,1.0,1.0,4.0,1.0,3.0,500.0,0.0,100.0,80.0,30.0,2.0,5.0,7.0,120.0,1.0,1.0
50309.0,2.0,2.0,2.0,4.0,5.0,2.0,400.0,40.0,200.0,80.0,60.0,3.0,4.0,10.0,1.0,5.0,5.0
50310.0,2.0,2.0,2.0,4.0,5.0,4.0,240.0,40.0,171.0,30.0,0.0,3.0,10.0,7.0,120.0,5.0,5.0
50311.0,2.0,1.0,1.0,3.0,1.0,1.0,600.0,0.0,0.0,0.0,0.0,3.0,15.0,7.0,120.0,7.0,7.0
50312.0,1.0,4.0,4.0,1.0,5.0,1.0,50.0,0.0,0.0,300.0,100.0,6.0,10.0,0.0,nan,0.0,nan
50313.0,2.0,2.0,5.0,3.0,1.0,1.0,250.0,40.0,20.0,190.0,0.0,4.0,10.0,7.0,120.0,7.0,7.0
50314.0,1.0,1.0,1.0,1.0,1.0,1.0,500.0,0.0,0.0,1.0,0.0,2.0,10.0,7.0,60.0,7.0,7.0
50315.0,2.0,1.0,2.0,2.0,5.0,3.0,342.0,0.0,85.0,300.0,0.0,2.0,10.0,5.0,90.0,4.0,4.0
50316.0,2.0,2.0,2.0,1.0,5.0,1.0,1071.0,257.0,0.0,342.0,0.0,1.0,2.0,3.0,90.0,0.0,nan
50317.0,2.0,5.0,2.0,1.0,1.0,1.0,113.0,0.0,0.0,0.0,0.0,1.0,60.0,7.0,90.0,2.0,2.0
50318.0,2.0,1.0,2.0,2.0,1.0,1.0,800.0,200.0,300.0,100.0,100.0,1.0,5.0,4.0,120.0,5.0,5.0
50319.0,2.0,3.0,1.0,2.0,5.0,1.0,250.0,0.0,0.0,40.0,30.0,4.0,10.0,5.0,120.0,7.0,5.0
50320.0,2.0,1.0,1.0,1.0,5.0,5.0,800.0,150.0,0.0,50.0,30.0,3.0,20.0,6.0,60.0,30.0,30.0
50321.0,2.0,2.0,2.0,3.0,5.0,1.0,300.0,0.0,0.0,200.0,0.0,2.0,5.0,5.0,45.0,2.0,2.0
50322.0,1.0,1.0,1.0,3.0,5.0,1.0,900.0,0.0,0.0,35.0,0.0,2.0,5.0,7.0,120.0,14.0,14.0
50323.0,2.0,1.0,1.0,5.0,5.0,5.0,428.0,50.0,0.0,20.0,0.0,2.0,99999.0,7.0,120.0,666.0,nan
50324.0,2.0,1.0,1.0,2.0,5.0,1.0,180.0,15.0,0.0,0.0,0.0,2.0,5.0,2.0,60.0,2.0,2.0
50325.0,2.0,1.0,2.0,1.0,1.0,1.0,600.0,30.0,0.0,400.0,100.0,2.0,10.0,3.0,60.0,3.0,3.0
50326.0,2.0,1.0,1.0,3.0,5.0,2.0,300.0,0.0,80.0,0.0,0.0,2.0,10.0,7.0,30.0,7.0,7.0
50327.0,2.0,1.0,1.0,1.0,5.0,1.0,200.0,0.0,30.0,30.0,0.0,4.0,15.0,5.0,60.0,1.0,1.0
50328.0,2.0,1.0,1.0,3.0,3.0,3.0,428.0,0.0,90.0,107.0,0.0,2.0,5.0,7.0,30.0,7.0,7.0
50329.0,2.0,1.0,1.0,1.0,5.0,1.0,650.0,0.0,0.0,0.0,100.0,2.0,5.0,7.0,60.0,7.0,7.0
50330.0,2.0,2.0,3.0,4.0,1.0,4.0,500.0,100.0,50.0,150.0,80.0,3.0,15.0,6.0,60.0,7.0,6.0
50331.0,2.0,3.0,4.0,3.0,4.0,2.0,600.0,0.0,200.0,0.0,0.0,4.0,15.0,6.0,180.0,2.0,2.0
50332.0,2.0,1.0,1.0,1.0,5.0,1.0,200.0,0.0,0.0,24.0,0.0,3.0,nan,1.0,60.0,666.0,nan
50333.0,2.0,3.0,2.0,4.0,5.0,5.0,300.0,25.0,0.0,0.0,0.0,2.0,10.0,3.0,120.0,0.0,nan
50334.0,1.0,1.0,1.0,1.0,1.0,1.0,600.0,20.0,50.0,400.0,150.0,2.0,5.0,1.0,60.0,0.0,nan
50335.0,1.0,1.0,2.0,5.0,5.0,5.0,1114.0,10.0,0.0,0.0,0.0,2.0,30.0,6.0,15.0,666.0,nan
50336.0,2.0,2.0,2.0,3.0,5.0,3.0,100.0,0.0,30.0,220.0,20.0,3.0,10.0,7.0,120.0,5.0,5.0
50337.0,2.0,1.0,1.0,4.0,5.0,1.0,500.0,0.0,0.0,80.0,0.0,2.0,30.0,7.0,90.0,14.0,14.0
50338.0,2.0,2.0,1.0,1.0,5.0,1.0,500.0,30.0,0.0,500.0,150.0,2.0,10.0,3.0,60.0,4.0,4.0
50339.0,2.0,4.0,2.0,3.0,4.0,2.0,214.0,0.0,200.0,257.0,0.0,1.0,20.0,7.0,120.0,7.0,7.0
50340.0,2.0,3.0,3.0,3.0,1.0,3.0,400.0,0.0,150.0,30.0,15.0,2.0,45.0,4.0,60.0,4.0,4.0
50341.0,1.0,1.0,2.0,2.0,1.0,1.0,200.0,10.0,20.0,0.0,0.0,3.0,45.0,7.0,60.0,7.0,7.0
50342.0,1.0,2.0,1.0,3.0,5.0,2.0,200.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,120.0,666.0,nan
50343.0,2.0,2.0,2.0,1.0,5.0,1.0,400.0,0.0,0.0,40.0,0.0,3.0,330.0,4.0,120.0,4.0,4.0
50344.0,2.0,2.0,2.0,3.0,1.0,1.0,1000.0,150.0,50.0,50.0,100.0,1.0,20.0,4.0,120.0,1.0,1.0
50345.0,2.0,1.0,3.0,3.0,5.0,2.0,600.0,0.0,100.0,250.0,75.0,3.0,15.0,5.0,60.0,7.0,7.0
50346.0,2.0,1.0,1.0,1.0,4.0,1.0,214.0,0.0,0.0,150.0,0.0,1.0,10.0,3.0,90.0,666.0,nan
50347.0,2.0,2.0,3.0,1.0,5.0,2.0,125.0,0.0,50.0,250.0,214.0,3.0,5.0,0.0,nan,666.0,nan
50348.0,2.0,1.0,2.0,1.0,5.0,2.0,200.0,30.0,50.0,150.0,50.0,3.0,10.0,3.0,120.0,7.0,3.0
50349.0,1.0,1.0,1.0,1.0,1.0,1.0,857.0,85.0,200.0,250.0,0.0,2.0,5.0,5.0,60.0,5.0,5.0
50350.0,2.0,1.0,1.0,5.0,2.0,5.0,300.0,21.0,100.0,20.0,20.0,2.0,5.0,7.0,60.0,7.0,7.0
50351.0,2.0,4.0,3.0,4.0,4.0,2.0,100.0,20.0,0.0,200.0,0.0,4.0,15.0,0.0,nan,666.0,nan
50352.0,2.0,1.0,1.0,3.0,1.0,3.0,600.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,120.0,7.0,7.0
50353.0,2.0,1.0,2.0,1.0,5.0,1.0,400.0,0.0,0.0,160.0,0.0,2.0,60.0,6.0,120.0,7.0,6.0
50354.0,2.0,2.0,2.0,2.0,5.0,2.0,20.0,0.0,0.0,20.0,0.0,3.0,35.0,7.0,10.0,666.0,nan
50355.0,2.0,2.0,2.0,3.0,5.0,1.0,400.0,60.0,0.0,35.0,0.0,4.0,120.0,7.0,90.0,7.0,7.0
50356.0,2.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0,0.0,15.0,10.0,6.0,10.0,0.0,nan,666.0,nan
50357.0,2.0,3.0,5.0,1.0,5.0,2.0,200.0,90.0,0.0,200.0,0.0,3.0,20.0,6.0,120.0,666.0,nan
50358.0,2.0,2.0,3.0,3.0,5.0,4.0,250.0,25.0,0.0,300.0,0.0,3.0,10.0,6.0,60.0,666.0,nan
50359.0,2.0,1.0,1.0,1.0,5.0,1.0,300.0,0.0,0.0,30.0,0.0,3.0,10.0,3.0,60.0,3.0,3.0
50360.0,2.0,2.0,2.0,2.0,5.0,3.0,400.0,0.0,0.0,50.0,0.0,4.0,20.0,0.0,nan,7.0,7.0
50361.0,2.0,1.0,2.0,2.0,1.0,4.0,428.0,42.0,15.0,857.0,40.0,2.0,10.0,4.0,60.0,7.0,4.0
50362.0,2.0,1.0,1.0,3.0,1.0,3.0,999999.0,999999.0,999999.0,999999.0,999999.0,1.0,10.0,7.0,60.0,7.0,7.0
50363.0,1.0,1.0,2.0,3.0,3.0,3.0,642.0,0.0,0.0,200.0,0.0,2.0,10.0,4.0,120.0,4.0,4.0
50364.0,2.0,1.0,1.0,1.0,5.0,1.0,250.0,0.0,20.0,200.0,50.0,3.0,5.0,7.0,120.0,7.0,7.0
50365.0,2.0,2.0,2.0,1.0,1.0,1.0,642.0,0.0,0.0,160.0,20.0,2.0,25.0,2.0,60.0,2.0,2.0
50366.0,2.0,2.0,4.0,2.0,5.0,1.0,500.0,0.0,100.0,214.0,0.0,2.0,30.0,7.0,45.0,7.0,7.0
50367.0,2.0,1.0,1.0,5.0,1.0,4.0,342.0,64.0,0.0,42.0,20.0,2.0,8.0,5.0,120.0,7.0,5.0
50368.0,2.0,2.0,2.0,3.0,5.0,2.0,300.0,25.0,30.0,25.0,0.0,2.0,20.0,7.0,60.0,14.0,14.0
50369.0,2.0,3.0,1.0,3.0,4.0,3.0,300.0,40.0,30.0,20.0,30.0,4.0,8.0,7.0,180.0,6.0,6.0
50370.0,2.0,1.0,1.0,5.0,4.0,5.0,30.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,60.0,666.0,nan
50371.0,1.0,2.0,1.0,2.0,1.0,1.0,300.0,0.0,300.0,75.0,75.0,4.0,10.0,5.0,60.0,5.0,5.0
50372.0,2.0,2.0,1.0,1.0,5.0,1.0,535.0,0.0,0.0,150.0,85.0,2.0,10.0,3.0,60.0,7.0,7.0
50373.0,2.0,1.0,1.0,1.0,1.0,1.0,500.0,100.0,0.0,350.0,75.0,2.0,15.0,4.0,120.0,4.0,4.0
50374.0,2.0,1.0,1.0,1.0,3.0,1.0,642.0,85.0,85.0,50.0,10.0,3.0,10.0,7.0,180.0,666.0,nan
50375.0,2.0,1.0,1.0,3.0,1.0,4.0,600.0,0.0,0.0,50.0,0.0,1.0,30.0,7.0,60.0,nan,14.0
50376.0,2.0,2.0,1.0,1.0,1.0,1.0,428.0,0.0,130.0,100.0,0.0,2.0,15.0,5.0,75.0,7.0,5.0
50377.0,2.0,2.0,2.0,2.0,5.0,2.0,300.0,50.0,85.0,200.0,128.0,4.0,30.0,5.0,120.0,2.0,2.0
50378.0,2.0,1.0,1.0,3.0,5.0,5.0,800.0,100.0,200.0,300.0,0.0,1.0,300.0,6.0,120.0,2.0,2.0
50379.0,2.0,2.0,1.0,3.0,2.0,1.0,200.0,25.0,100.0,150.0,25.0,2.0,5.0,4.0,60.0,5.0,3.0
50380.0,1.0,1.0,3.0,1.0,5.0,4.0,200.0,20.0,20.0,60.0,0.0,2.0,5.0,7.0,55.0,0.0,nan
50381.0,1.0,1.0,1.0,4.0,2.0,3.0,200.0,0.0,0.0,0.0,0.0,4.0,30.0,3.0,60.0,3.0,3.0
50382.0,1.0,1.0,1.0,1.0,5.0,1.0,500.0,50.0,100.0,50.0,50.0,2.0,5.0,7.0,90.0,14.0,14.0
50383.0,1.0,2.0,2.0,3.0,1.0,2.0,200.0,0.0,50.0,50.0,20.0,3.0,30.0,5.0,60.0,4.0,4.0
50384.0,1.0,1.0,2.0,3.0,3.0,4.0,685.0,128.0,0.0,70.0,85.0,2.0,5.0,5.0,60.0,7.0,5.0
50385.0,2.0,1.0,2.0,3.0,5.0,1.0,214.0,0.0,0.0,25.0,0.0,1.0,5.0,7.0,45.0,666.0,nan
50386.0,2.0,1.0,1.0,1.0,1.0,1.0,300.0,999999.0,0.0,0.0,0.0,2.0,30.0,7.0,60.0,7.0,7.0
50387.0,2.0,2.0,2.0,2.0,5.0,1.0,857.0,0.0,0.0,180.0,0.0,2.0,20.0,7.0,120.0,2.0,2.0
50388.0,2.0,1.0,1.0,3.0,5.0,4.0,400.0,0.0,0.0,0.0,20.0,3.0,10.0,6.0,60.0,7.0,6.0
50389.0,2.0,2.0,4.0,1.0,1.0,1.0,700.0,150.0,0.0,100.0,45.0,3.0,20.0,7.0,60.0,7.0,7.0
50390.0,2.0,1.0,5.0,1.0,5.0,2.0,364.0,64.0,0.0,0.0,0.0,3.0,10.0,7.0,60.0,666.0,nan
50391.0,2.0,1.0,1.0,3.0,1.0,3.0,500.0,100.0,300.0,200.0,0.0,3.0,8.0,4.0,60.0,5.0,5.0
50392.0,1.0,1.0,1.0,1.0,5.0,1.0,500.0,85.0,0.0,214.0,0.0,1.0,15.0,7.0,120.0,4.0,4.0
50393.0,2.0,1.0,1.0,1.0,5.0,3.0,642.0,42.0,0.0,50.0,20.0,2.0,15.0,4.0,90.0,7.0,7.0
50394.0,1.0,1.0,1.0,3.0,5.0,3.0,535.0,25.0,0.0,171.0,0.0,3.0,20.0,5.0,120.0,5.0,5.0
50395.0,2.0,1.0,1.0,1.0,4.0,1.0,300.0,0.0,50.0,200.0,0.0,3.0,5.0,2.0,120.0,2.0,2.0
50396.0,2.0,2.0,3.0,1.0,5.0,1.0,400.0,100.0,0.0,50.0,30.0,3.0,10.0,6.0,40.0,6.0,6.0
50397.0,2.0,3.0,3.0,1.0,5.0,1.0,300.0,0.0,0.0,0.0,40.0,1.0,5.0,3.0,90.0,3.0,3.0
50398.0,1.0,1.0,2.0,3.0,5.0,2.0,240.0,0.0,0.0,30.0,20.0,4.0,10.0,7.0,45.0,21.0,15.0
